e-type;m-type;adaptation;avg_isi;electrode_0_pa;f_i_curve_slope;fast_trough_t_long_square;fast_trough_t_ramp;fast_trough_t_short_square;fast_trough_v_long_square;fast_trough_v_ramp;fast_trough_v_short_square;input_resistance_mohm;latency;peak_t_long_square;peak_t_ramp;peak_t_short_square;peak_v_long_square;peak_v_ramp;peak_v_short_square;ri;sag;seal_gohm;slow_trough_t_long_square;slow_trough_t_ramp;slow_trough_t_short_square;slow_trough_v_long_square;slow_trough_v_ramp;slow_trough_v_short_square;tau;threshold_i_long_square;threshold_i_ramp;threshold_i_short_square;threshold_t_long_square;threshold_t_ramp;threshold_t_short_square;threshold_v_long_square;threshold_v_ramp;threshold_v_short_square;trough_t_long_square;trough_t_ramp;trough_t_short_square;trough_v_long_square;trough_v_ramp;trough_v_short_square;upstroke_downstroke_ratio_long_square;upstroke_downstroke_ratio_ramp;upstroke_downstroke_ratio_short_square;vm_for_sag;vrest;average_bifurcation_angle_local;average_contraction;average_diameter;average_fragmentation;average_parent_daughter_ratio;max_branch_order;max_euclidean_distance;max_path_distance;neuron_reconstruction_type;number_bifurcations;number_branches;number_nodes;number_stems;number_tips;overall_depth;overall_height;overall_width;scale_factor_x;scale_factor_y;scale_factor_z;soma_surface;superseded;total_length;total_surface;total_volume
Inh_3;Aspiny_13;0.155815689803543;144.34;50.6325016635945;0.0806910560871059;1.04722;7.06974666666667;1.025565;-48.8437538146973;-44.4270846048991;-54.2734403610229;189.09744;0.01176;1.04536;7.06776;1.02359;34.4375;33.8750025431315;32.7031269073486;151.093780994415;0.0477612912654877;1.254605568;;7.0894;;;-45.2708358764648;;11.4747283944154;190.0;151.208333333333;469.999969482422;1.0449;7.06720666666667;1.023155;-37.5;-37.3333358764648;-45.3046894073486;1.05886;7.0894;1.62116;-49.78125;-45.2708358764648;-76.1406288146973;3.33252694502922;3.44475382204235;3.48543828829778;-92.3437576293945;-75.6491394042969;87.5620884358991;0.818533094016218;0.561728191347423;46.3142857142857;0.998979237897032;7.0;309.569395479414;358.248986553141;full;35;72;3308;2;37;103.0207;506.88137902083;187.339010403113;0.1144;0.1144;0.28;176.060933895473;FALSE;3901.36564334656;6881.47283322617;994.633390673723
Inh_3;Aspiny_14;0.0984045042951163;67.0218181818182;-61.6875023284891;0.1891732250347;1.05582;5.9674;1.02484;-48.3750038146973;-46.3229192097982;-52.7437530517578;207.780624;0.0119;1.05404;5.96573333333333;1.02304;32.3125;33.9375012715658;35.0000022888184;170.000001788139;0.0550365969538689;1.371334144;;;1.582284;;;-67.6625045776367;9.87453133251377;119.999992370605;123.624997456868;400.0;1.05362;5.96526666666667;1.022664;-32.375;-34.8333358764648;-40.4062507629395;1.05584;5.96764;1.582284;-48.40625;-46.4791692097982;-67.6625045776367;3.12404472056851;3.03321472168705;3.32902471522363;-85.9687576293945;-67.1660690307617;83.3103730492901;0.866917271472905;0.336524788287487;31.5360824742268;0.910473390293097;9.0;377.572238826585;418.244018019855;full;49;100;3083;2;51;81.3557;544.036554354473;211.594858553485;0.1144;0.1144;0.28;256.711218141886;FALSE;3591.75363418558;3793.42967786326;376.006200711658
Inh_3;Aspiny_14;-0.03144103939383;77.7916666666667;-39.0624997625988;0.222767857142857;2.01116;3.77542;1.02602;-43.21875;-44.2031269073486;-51.0156288146973;297.908576;0.0138;2.00888;3.77326;1.02375;32.15625;35.1250019073486;33.7187519073486;195.089280605316;0.0982809737324715;1.267243776;2.01964;3.79903;1.3868;-44.28125;-45.6093769073486;-71.1093826293945;11.2271940406984;90.0;68.875;320.0;2.00828;3.77272;1.0233;-34.59375;-38.2343769073486;-44.421875;2.01964;3.79903;1.3868;-44.28125;-45.6093769073486;-71.1093826293945;2.56555384631101;3.28733519380531;3.34566362873336;-93.0625076293945;-70.4354019165039;77.0928221071247;0.880287971966955;0.367535591154604;36.3695652173913;0.998562525794692;7.0;196.168642234227;229.12673328812;full;23;49;1797;3;26;79.3374;358.472221146494;268.991672671611;0.1144;0.1144;0.28;275.163350363798;FALSE;2093.05723364791;2414.49760786649;223.809013056849
Inh_3;Aspiny_14;0.011139682195753;44.3745454545454;-28.6424998302559;0.286191533220433;1.06014;2.98187;1.02522;-47.53125;-48.4375019073486;-51.0546903610229;359.028768;0.0124600000000001;1.05842;2.9799;1.023515;39.09375;44.0781288146973;48.7578144073486;274.687588214874;0.0949059501290321;2.871527424;1.08464;3.00589;;-47.3125;-47.5625019073486;;13.4796687810596;60.0;48.9375;249.999984741211;1.05796;2.97941;1.02315;-37.96875;-37.1093769073486;-38.9296894073486;1.06026;2.98198;1.631545;-47.5937538146973;-48.5625019073486;-69.4218769073486;3.78268543310503;3.62854492109502;4.01563289110855;-99.1875076293945;-68.8971862792969;82.0611225836525;0.879501847081;0.453338223530415;53.275;0.988890237979602;8.0;330.326036177017;375.188961498679;full;20;42;2226;2;22;111.6816;570.197155916328;228.416557502226;0.1144;0.1144;0.28;174.198176409131;FALSE;2556.36135372443;3637.47680687478;426.094187590541
Inh_3;Aspiny_14;-0.115654879743673;150.01;-11.5950001336462;0.132333338915506;1.04548;6.30669333333333;1.025164;-47.21875;-44.3645846048991;-50.1250030517578;206.03248;0.0100800000000001;1.0439;6.30486666666667;1.023536;46.2812538146973;44.6250012715658;46.2375030517578;169.062420725822;0.0528275854885578;1.581428736;;;;;;;10.1251564955282;130.0;132.083333333333;340.0;1.04348;6.30436666666667;1.023132;-39.46875;-35.1458346048991;-44.7750015258789;1.06468;6.30676;1.500088;-49.7187538146973;-44.4479179382324;-72.1500030517578;3.52491789004447;3.33425194850811;3.53330510112549;-91.4375;-72.042106628418;85.6872368521912;0.856909177441652;0.276067493804587;31.3375;1.0;10.0;393.538347534023;442.644073555551;full;40;82;2553;2;42;108.0369;540.584300309548;246.766983844343;0.1144;0.1144;0.28;66.9362474498747;FALSE;2993.54555051108;2591.64475862752;191.13883261979
Inh_3;Aspiny_14;0.0081118090207626;57.5105882352941;7.85000016378934;0.169820717131474;1.08304;2.89096;1.02613;-47.625;-47.6250019073486;-51.8645865122477;374.916896;0.0118400000000001;1.0808;2.8886;1.02369333333333;29.0000019073486;32.2656269073486;32.6250022252401;294.687539339066;0.0426773726940155;1.160063488;1.10756;;;-49.28125;;;16.3989858479039;50.0;46.6875;220.0;1.08022;2.88802;1.02320666666667;-41.21875;-39.7500019073486;-47.1354192097982;1.10756;2.89128;1.68803666666667;-49.28125;-47.890625;-72.1458358764648;3.63115983553781;3.61375759006396;3.98753329036859;-100.937507629395;-71.6596450805664;69.1727864905482;0.909886143391665;0.433362360743362;39.7692307692308;0.986111629992154;10.0;381.382717362494;410.711064605267;full;26;54;2085;2;28;48.3574;578.145266734599;139.75519872123;0.1144;0.1144;0.28;169.032889881388;FALSE;2380.32742661968;3243.01379416301;358.236327170666
Inh_3;Aspiny_14;0.0632292172085188;79.5833333333333;42.9474997232226;0.235365853658537;1.0905;3.83188;1.025304;-47.0000038146973;-47.1250012715658;-50.1875030517578;280.877568;0.0128000000000001;1.08872;3.82993333333333;1.023488;38.28125;41.0520871480306;42.2937522888184;220.673143863678;0.111507222056389;1.16795008;1.1368;3.85537333333333;;-49.125;-47.6458358764648;;11.0669166059183;70.0;70.25;280.0;1.08822;3.8294;1.023052;-37.90625;-37.7604179382324;-43.1500015258789;1.1368;3.85537333333333;1.748248;-49.125;-47.6458358764648;-70.1687515258789;3.44404964480666;3.55802637158832;3.86017250871285;-93.71875;-69.0635528564453;80.0594166246258;0.852306930145197;0.488583771250745;44.5;0.968664869849555;6.0;330.650481570389;374.128612072949;full;22;47;1996;3;25;72.2137;499.679320629281;241.533438724038;0.1144;0.1144;0.28;165.110075847539;FALSE;2317.81165130768;3550.81581193754;452.000703742863
Inh_3;Aspiny_14;0.0583564694583344;80.72;2.7650000344881;0.189266093634438;1.05798;3.9554;1.02515;-43.21875;-44.6458346048991;-47.0;274.80464;0.01214;1.0564;3.95352;1.02343;36.6875;36.3333358764648;35.640625;236.718639731407;0.0570041500031948;1.69516672;1.09414;3.97656;;-43.21875;-44.84375;;15.7392622251889;80.0;73.3333333333333;270.0;1.05596;3.95302666666667;1.02302;-34.78125;-35.9791679382324;-40.5468769073486;1.05806;3.96953333333333;1.39692;-43.2812538146973;-45.0416679382324;-65.421875;3.10865834164895;3.212700424572;3.41884742974307;-90.5625076293945;-64.7118377685547;83.3866446477727;0.858058603791292;0.57217840011384;34.9142857142857;1.0;9.0;362.872558777693;435.179489480984;full;35;72;2493;2;37;92.3807;595.658778642005;230.05263256215;0.1144;0.1144;0.28;405.388591953611;FALSE;2863.94194252361;5149.38539254953;773.209133286084
Inh_3;Aspiny_14;-0.0033636249250382;119.3675;-54.0824988959354;0.192480084539713;1.04514;6.8729;1.0253;-51.7500038146973;-45.9375038146973;-53.2500019073486;165.538592;0.01268;1.04374;6.87122;1.02348;39.15625;31.1250019073486;29.2031269073486;148.281171917915;0.0497013404965401;1.318383488;;6.89448;;;-45.7187519073486;;9.93771925314818;140.0;146.312492370605;420.0;1.04334;6.87074;1.02308;-40.4375;-35.6250019073486;-41.0625;1.04522;6.87308;1.74012;-51.9375;-46.1093788146973;-73.578125;3.23805626482278;3.02111100889513;3.06849946505337;-90.7812576293945;-73.5035018920898;76.667283711706;0.888544424463225;0.515480573315164;46.5131578947368;0.993785191940789;10.0;360.033284695846;401.877317889276;full;38;78;3546;2;40;70.4894;593.632856965093;237.453381389796;0.1144;0.1144;0.28;169.966018350837;FALSE;4096.16082426099;6717.46314544508;1009.10639494718
Inh_3;Aspiny_14;0.0704428841436461;66.9472727272727;-38.9050007487679;0.182530611653848;1.1158;6.28931333333333;1.02556666666667;-48.40625;-48.5104166666667;-60.2083358764648;213.203024;0.0142;1.114;6.28755333333333;1.02341333333333;28.8437519073486;27.677085240682;32.3645858764648;169.531092047691;0.0369772650301456;1.148872704;1.12948;;;-49.0312538146973;;;11.0604984810409;120.0;131.666664123535;370.0;1.11352;6.28704;1.02303333333333;-39.8125;-41.2291679382324;-47.2812525431315;1.12948;6.29655333333333;1.66998666666667;-49.0312538146973;-48.9062538146973;-75.1770884195964;3.18010362045061;2.82685560524147;3.38156835766133;-93.8437576293945;-74.3370056152344;74.482183506004;0.897419803419202;0.457377795688382;40.3142857142857;1.0;7.0;324.879659359585;410.387968710616;full;35;72;2892;2;37;117.5672;541.939538925847;244.33315721903;0.1144;0.1144;0.28;167.772541757457;FALSE;3315.22384886273;4764.39974350992;555.819895710138
Inh_3;Aspiny_15;-0.0775451625723709;171.268;36.312498147284;0.15639534722669;1.05204;5.85293333333333;1.025144;-46.1875;-43.8750038146973;-49.8062522888184;227.954624;0.0126000000000002;1.0503;5.85112666666667;1.023428;39.0;40.3125038146973;43.8437522888184;175.781056284904;0.104386545717716;1.14688064;1.08492;5.89626;;-47.7500038146973;-44.4166679382324;;9.46264827094439;120.0;120.749994913737;360.0;1.04982;5.85056;1.022984;-39.0625;-35.2291679382324;-45.1500022888184;1.08492;5.89626;1.44426;-47.7500038146973;-44.4166679382324;-73.1500045776367;3.44398798306733;3.13762769783383;3.57432091590429;-86.53125;-73.0111694335938;76.0812338198918;0.900082477804188;0.470671698312174;31.5116279069767;0.998836832872835;9.0;389.854359329135;417.9652201789;full;43;89;2867;3;46;70.5379;623.81665407077;145.074647722705;0.1144;0.1144;0.28;230.864585863706;FALSE;3313.19908630227;4897.64415597244;579.42350988754
Inh_3;Aspiny_15;0.0370015577755233;89.2659090909091;-24.5599998671686;0.14433857034224;1.048675;4.76001166666667;1.02569333333333;-47.21875;-44.7187525431315;-50.7187525431315;242.199296;0.0118200000000002;1.04681;4.75788666666667;1.023795;44.1875;37.9479192097982;44.4687525431315;209.53132212162;0.0827013775706291;1.39689152;;;;;;;13.7584354298921;90.0;93.4166641235352;340.0;1.04634;4.75730666666667;1.02336166666667;-40.21875;-32.4375;-42.4166704813639;1.06716;4.760105;1.30170666666667;-49.4062538146973;-44.8125012715658;-71.2083333333333;3.62517897145449;2.86131199525968;3.55500050111502;-95.5000076293945;-71.1590957641602;75.0936565803006;0.890893757360205;0.552156082247372;36.0892857142857;0.999285436785437;9.0;275.20952300858;316.859993608238;full;28;58;2087;2;30;70.8792;451.570678313067;231.124643003415;0.1144;0.1144;0.28;334.201900281534;FALSE;2387.01326598151;4147.09022178982;587.923319373245
Inh_3;Aspiny_16;0.0085721666243746;33.8940740740741;18.4450007351122;0.319642857142857;1.135145;3.11643375;1.02496666666667;-49.4687538146973;-48.0546913146973;-58.8072942097982;332.401536;0.029625;1.133745;3.11495375;1.02346;37.90625;38.3671884536743;40.1666666666667;214.687585830688;0.110406376421452;2.34064128;;;1.5453025;;;-75.9739583333333;15.282563840253;50.0;52.3749980926514;350.0;1.133375;3.11456;1.02316583333333;-37.2812538146973;-36.1640644073486;-45.1666679382324;1.135235;3.11659625;1.5453025;-49.5937538146973;-48.1875028610229;-75.9739596048991;2.80944136489596;2.80848892985177;2.98034023085874;-99.2187576293945;-75.1252746582031;77.1636030925259;0.904747524919181;0.402249661112473;42.6904761904762;0.834651200329899;8.0;581.388354811179;637.830647603346;full;42;86;3599;2;44;96.7767;849.470383528109;363.469221170901;0.1144;0.1144;0.28;134.661062018251;FALSE;4052.79842886773;5132.43297706662;573.012647232831
Inh_3;Aspiny_16;0.0085721666243746;33.8940740740741;18.4450007351122;0.319642857142857;1.135145;3.11643375;1.02496666666667;-49.4687538146973;-48.0546913146973;-58.8072942097982;332.401536;0.029625;1.133745;3.11495375;1.02346;37.90625;38.3671884536743;40.1666666666667;214.687585830688;0.110406376421452;2.34064128;;;1.5453025;;;-75.9739583333333;15.282563840253;50.0;52.3749980926514;350.0;1.133375;3.11456;1.02316583333333;-37.2812538146973;-36.1640644073486;-45.1666679382324;1.135235;3.11659625;1.5453025;-49.5937538146973;-48.1875028610229;-75.9739596048991;2.80944136489596;2.80848892985177;2.98034023085874;-99.2187576293945;-75.1252746582031;77.2107529926493;0.904494076261338;0.401957735456782;41.7790697674419;0.830579242507014;9.0;581.388354811179;637.830647603346;full;43;88;3606;2;45;96.7767;849.470383528109;363.469221170901;0.1144;0.1144;0.28;134.661062018251;TRUE;4063.68161442221;5142.29147724659;572.694074037321
Inh_3;Aspiny_16;0.0160372490038975;20.3547727272727;-106.373118646808;0.489802631578947;1.05293;2.94079;1.024841;-55.0937538146973;-55.9791679382324;-56.3062530517578;367.354432;0.0101200000000001;1.051605;2.93897333333333;1.023392;33.0;28.3333339691162;37.9062522888184;267.90177822113;0.0501675680279732;1.237742336;;;1.530804;;;-65.7562515258789;13.6187913232439;50.0;47.9583333333333;44.0;1.05122;2.93848166666667;1.023055;-42.2187538146973;-37.3125025431315;-43.8562522888184;1.054275;2.94209666666667;1.530804;-55.34375;-56.7187512715658;-65.7562515258789;2.47666495519767;2.12582439506919;2.57984931936365;-93.625;-64.6769104003906;68.2777855827692;0.903812782532041;0.284183716645795;45.6;0.922801398667862;4.0;366.973706050638;393.495729971885;full;10;23;1001;3;13;45.6408;505.72107451969;198.042417609076;0.1144;0.1144;0.28;100.01257354731;FALSE;1177.32535883507;1054.29678589441;87.9036817505231
Inh_3;Aspiny_16;-0.0165641499268557;51.1505263157895;51.2224984650089;0.184340659340659;1.3248;2.78916;1.02543;-50.7500038146973;-49.9843769073486;-60.2812538146973;332.315904;0.01136;1.32274;2.78721;1.02344;16.78125;23.7343759536743;29.9843759536743;170.312494039536;0.0800907835364342;1.093077632;;;1.48335;;;-74.296875;11.1733582835686;70.0;44.1875;320.0;1.32218;2.78669;1.0231;-39.3437538146973;-38.890625;-46.1875038146973;1.3259;2.79076;1.48335;-51.0937538146973;-50.4375019073486;-74.296875;2.55515219512826;2.62564958885569;2.98052193701258;-99.46875;-73.2969207763672;81.1708100735163;0.907452190635905;0.47930337564343;61.5476190476191;0.827698687465963;6.0;582.522171613416;609.254692437343;full;21;44;2639;2;23;71.12;766.86285459945;245.946180667806;0.1144;0.1144;0.28;384.98992200697;FALSE;3081.1390461405;4646.68845868784;657.724537096029
Inh_3;Aspiny_16;0.0100298411083297;21.474347826087;-32.1725007745854;0.0016250020219383;1.06162;1.98258;1.0252;-55.84375;-56.6250025431315;-58.9187530517578;629.208448;0.01146;1.06016;1.98070666666667;1.02354;33.8750038146973;31.3958346048991;32.5937507629395;249.821424484253;0.121393315494061;1.600914816;1.06672;1.98812;1.620292;-56.625;-57.6562525431315;-75.2625030517578;9.42686089551393;29.9999980926514;23.9583333333333;190.0;1.05972;1.98023333333333;1.023144;-50.2812538146973;-43.5312512715658;-51.4000022888184;1.06672;1.98812;1.620292;-56.625;-57.6562525431315;-75.2625030517578;2.95730112691794;2.61504956653222;2.9277662894986;-98.3750076293945;-74.2693939208984;66.4333726726785;0.919545922607191;0.321797390296612;57.2083333333333;0.997671297686474;3.0;386.538146693454;406.915744223959;full;12;27;1553;3;15;42.8123;566.79586387942;158.950698314279;0.1144;0.1144;0.28;191.780211954158;FALSE;1784.10784269565;1803.24299086633;147.199537122497
Inh_3;Aspiny_16;0.0043230549475456;88.42;-70.7849889813872;0.164491155277818;1.3784;5.00179333333333;1.025204;-49.9062538146973;-49.3229192097982;-56.4062538146973;206.196992;0.0079800000000001;1.37686;5.00022;1.023532;36.9375;39.7812512715658;38.1250015258789;186.562418937683;0.0656694322824478;1.153908864;1.39928;5.01508;1.623268;-46.6875038146973;-47.7187525431315;-70.89375;12.7284228905601;110.0;99.5;249.999984741211;1.3764;4.99975333333333;1.02314;-40.9687538146973;-41.7708358764648;-48.3062515258789;1.3784;5.00196;1.623268;-49.9062538146973;-49.5104166666667;-70.89375;2.90846022449572;3.05750430626738;3.10361262595268;-90.53125;-70.5390701293945;72.0175755089936;0.930489350833036;0.515843210033214;58.2619047619048;0.987559519473105;7.0;449.536507264805;477.151005845451;full;21;44;2474;2;23;47.7456;709.752433467997;201.909985304002;0.1144;0.1144;0.28;662.812317500359;FALSE;2852.07294944829;4621.60004165894;618.725628235398
Inh_3;Aspiny_16;0.0043230549475456;88.42;-70.7849889813872;0.164491155277818;1.3784;5.00179333333333;1.025204;-49.9062538146973;-49.3229192097982;-56.4062538146973;206.196992;0.0079800000000001;1.37686;5.00022;1.023532;36.9375;39.7812512715658;38.1250015258789;186.562418937683;0.0656694322824478;1.153908864;1.39928;5.01508;1.623268;-46.6875038146973;-47.7187525431315;-70.89375;12.7284228905601;110.0;99.5;249.999984741211;1.3764;4.99975333333333;1.02314;-40.9687538146973;-41.7708358764648;-48.3062515258789;1.3784;5.00196;1.623268;-49.9062538146973;-49.5104166666667;-70.89375;2.90846022449572;3.05750430626738;3.10361262595268;-90.53125;-70.5390701293945;72.0165153561363;0.930489240464571;0.515844198820708;58.2619047619048;0.987565768691953;7.0;449.536507264805;477.151001216876;full;21;44;2474;2;23;47.7456;709.752433467997;201.909985304002;0.1144;0.1144;0.28;662.812317500359;TRUE;2852.07320556699;4621.60858157047;618.728024465491
Inh_3;Aspiny_16;0.0180871916410638;36.3828571428571;-33.865001081157;0.295554492529732;1.19224;2.22276;1.02542857142857;-54.9687538146973;-53.8593769073486;-55.0089312962123;394.811456;0.0212600000000001;1.18974;2.22013;1.02336571428571;31.1250019073486;31.7343778610229;36.8348236083984;290.78134894371;0.040704570710659;1.88037824;;2.22541;;;-54.9062519073486;;25.956643709734;30.0;30.0;280.0;1.18928;2.21967;1.02302285714286;-37.1875;-33.578125;-40.8616087777274;1.19436;2.22541;1.82939714285714;-56.1250038146973;-54.9062519073486;-67.4017878941127;3.44421493281278;3.43316182379755;3.47286457774079;-99.875;-66.6093139648438;89.3796314364778;0.839265201119248;0.482814107869138;41.1842105263158;1.0;6.0;379.467122415434;478.507526937336;full;19;42;1656;4;23;97.1199;433.990545403408;212.070517255875;0.1144;0.1144;0.28;329.696621174902;FALSE;1901.10439345179;2881.35941138224;348.215062003631
Inh_3;Aspiny_16;0.0802611936103079;62.3546666666667;41.9825008091124;0.185820895522388;1.134;2.51746666666667;1.025876;-43.9687538146973;-46.6458371480306;-55.1125007629395;365.973088;0.0277800000000001;1.1322;2.51567333333333;1.023496;26.0;30.6875012715658;28.1687511444092;229.375034570694;0.0628781840205193;1.136351616;;;;;;;17.26674050544;50.0;37.375;330.0;1.13174;2.51522;1.023092;-32.1875038146973;-33.6041679382324;-38.6000007629395;1.13418;2.51782;1.484668;-44.03125;-46.9583371480306;-68.1062515258789;2.73149392655295;2.99800689322504;2.8623733664861;-96.78125;-67.5587158203125;82.1297239907269;0.910677662635945;0.46890931329962;49.8928571428571;1.0;11.0;415.781936182755;472.465797618332;full;28;58;2837;2;30;63.2562;684.125697160628;184.565158945055;0.1144;0.1144;0.28;329.755837357529;FALSE;3289.43025571448;4846.61420314822;572.298330688364
Inh_3;Aspiny_16;0.010963846400967;31.506;-34.2774975070625;0.279938271604938;1.0778;2.28298;1.02644;-50.8437538146973;-49.3359375;-57.3125023841858;594.843904;0.0158200000000002;1.0756;2.28049;1.0236575;36.125;35.2734394073486;38.1718759536743;207.812488079071;0.0790833085775375;3.679954944;;;;;;;10.2390047345493;50.0;31.5;260.0;1.07508;2.279935;1.02321;-34.4375;-34.4609384536743;-40.7851581573486;1.0786;2.283475;1.571965;-51.3125038146973;-49.6328144073486;-75.5234403610229;3.01897289790159;3.14898470320899;3.40290191489134;-99.78125;-74.5764694213867;85.9952420524266;0.873600265165057;0.463698938482115;46.5384615384615;1.0;6.0;423.246110481183;482.828441604401;full;13;30;1366;4;17;127.0895;639.378995665771;246.677637851376;0.1144;0.1144;0.28;112.536684527559;FALSE;1629.53738477116;2373.48320798812;284.329839386667
Inh_3;Aspiny_16;0.0858850677730314;76.7;-0.704999914783594;0.155833331867059;1.12974;2.27504666666667;1.02520333333333;-49.6875;-49.75;-55.0416692097982;518.903616;0.0135400000000001;1.12794;2.27316;1.02341;39.46875;37.5937525431315;41.8854179382324;317.187458276749;0.110995963215828;1.21537024;;;;;;;17.3133694645126;30.0;31.3333320617676;220.0;1.12746;2.2726;1.02300666666667;-37.25;-37.2395846048991;-44.1614589691162;1.13;2.27514666666667;1.60693666666667;-49.9062538146973;-49.8229166666667;-67.4947942097982;3.05619510363272;2.96842385893842;3.37795674012817;-100.625007629395;-66.8356857299805;73.9502937690617;0.894121992833854;0.494569565920408;40.9473684210526;0.983430168168884;7.0;356.798504305063;387.095087023783;full;19;40;1635;2;21;52.5493;594.801594646469;153.3052914737;0.1144;0.1144;0.28;152.547910138254;FALSE;1884.23026042804;2922.09654871594;384.473999671788
Inh_3;Aspiny_17;-0.153620025432556;168.695;-0.280000035744049;0.262068963209113;1.09072;4.72879333333333;1.024725;-52.5937538146973;-50.7916692097982;-53.6875028610229;198.328256;0.2846;1.08876;4.72610666666667;1.02299;28.5312519073486;33.78125;30.8906269073486;166.093751788139;0.0045202653855085;1.094185472;;4.73396;;;-54.2604204813639;;13.0407206994674;30.0;92.6666615804036;249.999984741211;1.08826;4.72566;1.022585;-55.1875;-43.1250025431315;-48.0234403610229;1.10144;4.73396;1.040925;-59.2187538146973;-54.2604204813639;-62.6171894073486;3.30701774189508;4.77809501921269;3.17074909924281;-80.9062576293945;-60.3499908447266;74.5818076881925;0.882148093259471;0.483321635958679;39.1304347826087;0.998413492711128;4.0;134.029164263193;161.682741525969;full;23;55;2044;9;32;47.3396;235.761977965427;220.870543236082;0.1144;0.1144;0.28;419.085208701771;FALSE;2335.78092224107;3542.22317581727;427.92801735979
Inh_3;Aspiny_17;0.0396760310550749;62.7866666666667;-11.2799995038992;0.292921686746988;1.11118;3.10204;1.025935;-44.25;-45.3854179382324;-47.0859384536743;547.373568;0.0115000000000001;1.1085;3.09900666666667;1.02358;18.21875;34.4895846048991;28.0156259536743;484.735488891602;0.102490924298763;2.569239808;;3.11126666666667;;;-50.1458358764648;;19.7865926772099;40.0;51.9999987284342;230.0;1.10794;3.09846666666667;1.02312;-38.5000038146973;-37.3437512715658;-43.0390644073486;1.12784;3.11126666666667;1.45848;-50.0625038146973;-50.1458358764648;-69.3515644073486;3.53973994670312;4.25359926955803;3.83931908872629;-103.812507629395;-68.0802993774414;84.291766236987;0.83918348056598;0.481154234926423;47.2727272727273;0.973250490516678;4.0;152.429462201308;195.583268868981;full;11;25;1101;3;14;99.3879;219.076428697456;218.784605250707;0.1144;0.1144;0.28;348.243642923498;TRUE;1265.2787750761;1908.20408228119;229.072625074983
Inh_3;Aspiny_17;0.0396760310550749;62.7866666666667;-11.2799995038992;0.292921686746988;1.11118;3.10204;1.025935;-44.25;-45.3854179382324;-47.0859384536743;547.373568;0.0115000000000001;1.1085;3.09900666666667;1.02358;18.21875;34.4895846048991;28.0156259536743;484.735488891602;0.102490924298763;2.569239808;;3.11126666666667;;;-50.1458358764648;;19.7865926772099;40.0;51.9999987284342;230.0;1.10794;3.09846666666667;1.02312;-38.5000038146973;-37.3437512715658;-43.0390644073486;1.12784;3.11126666666667;1.45848;-50.0625038146973;-50.1458358764648;-69.3515644073486;3.53973994670312;4.25359926955803;3.83931908872629;-103.812507629395;-68.0802993774414;80.6421543409727;0.837715346128144;0.481397101662291;51.95;1.0;4.0;152.429462201308;195.583268868981;full;10;23;1100;3;13;99.3879;219.076428697456;218.784605250707;0.1144;0.1144;0.28;348.243642923498;FALSE;1264.37024583056;1907.15652637049;229.294123552241
Inh_3;Aspiny_18;0.0086512729414293;32.9784482758621;-77.7599928891703;0.33130844953652;1.04258;4.59096;1.02671;-50.9062538146973;-52.0625038146973;-57.5062522888184;338.230464;0.0081850000000001;1.040455;4.58795166666667;1.023252;28.2812519073486;27.9270846048991;35.9250022888184;214.843794703484;0.0324125289916992;3.5009664;1.043295;4.59320333333333;1.042814;-51.6250038146973;-53.0833346048991;-66.7750015258789;9.72543455304331;120.000007629395;89.1666641235352;360.0;1.040015;4.58738666666667;1.02287;-34.59375;-32.8750012715658;-38.1000022888184;1.043295;4.59320333333333;1.042814;-51.6250038146973;-53.0833346048991;-66.7750015258789;2.52540744172461;2.49505567584291;2.63125434753618;-88.3437576293945;-65.2329788208008;65.9350690733707;0.909231061837926;0.265908805357655;28.8;0.951393166285412;4.0;146.944168189316;153.982832464192;full;20;47;1281;7;27;40.6832;176.619755159504;173.388250158328;0.1144;0.1144;0.28;325.196179479085;FALSE;1488.46042398847;1238.09077233485;82.1377761872674
Inh_3;Aspiny_18;-0.0119699722162318;25.2758974358974;-3.80249954787248;0.440534208059981;1.04206;11.5201;1.027056;-51.28125;-49.9062525431315;-59.5125022888184;183.4248;0.0106200000000001;1.04064;11.5176933333333;1.023384;28.0;25.4166679382324;31.2312515258789;134.531170129776;0.0435074232518673;1.25235648;1.4549;11.5213;1.185696;-43.3125;-50.6458358764648;-76.0437530517578;8.44157721382494;280.0;262.458333333333;660.0;1.04028;11.5172266666667;1.023048;-34.15625;-33.0416666666667;-39.1687515258789;1.0424;11.5213;1.185696;-51.5000038146973;-50.6458358764648;-76.0437530517578;2.87783337733261;3.13674005641958;2.71556272008303;-89.3750076293945;-74.5060882568359;68.6588890911128;0.893605760670528;0.243099083619752;25.53125;1.0;4.0;147.308714077138;158.652276223463;full;32;72;1755;8;40;93.24;144.739038198293;240.796724385441;0.1144;0.1144;0.28;51.4934351837378;FALSE;2148.38022843906;1645.6381957674;98.3074755014962
